,Day,Time,LMP,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.energy_intensity,pretreatment.power_consumption,pretreatment.recovery,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
10,1,11,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
11,1,12,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
12,1,13,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
13,1,14,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
14,1,15,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
15,1,16,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
16,1,17,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
17,1,18,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
18,1,19,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
19,1,20,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
20,1,21,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
21,1,22,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
22,1,23,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
23,1,24,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
24,1,25,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
25,1,26,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
26,1,27,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
27,1,28,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
28,1,29,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
29,1,30,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
30,1,31,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
31,1,32,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
32,1,33,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
33,1,34,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
34,1,35,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
35,1,36,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
36,1,37,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
37,1,38,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
38,1,39,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
39,1,40,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
40,1,41,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
41,1,42,0.12955,7.135209098169714e-12,1731.691344494636,,,,0.157121734,167.098964109,1,1063.5,1063.5,1.075235741771455e-13,1,,,0.01,10.634999999999929,1,1063.499999999993,1063.499999999993,0.0,,,,1337.9836441818318,1063.499999999993,526.7652101066569,486.2447898933432,1013.01,50.48999999999285,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,0.0,0.0,2.54,445.99454806061055,0.52,337.67,175.58840336888562,162.0815966311144,1.0,,,0.41,215.9737361437293,526.7652101066569,526.7652101126422,0.0,0.0,,,536.734789887358,6.00749840398626e-08,3.0,1731.691344494636,0.0,-0.0,0.0,56.085153419820024
