,Day,Time,LMP,peak_hour,working_hour,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
10,1,11,0.1016,0,1,0,1461.129623,,,,0,0,1,2502.176613,2502.176613,0,400.3482581,83.07226356,0,,,385.2182676,2502.176613,2402.089549,100.0870645,2502.176613,0,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.159745061,126.4581957,0.96,824.6094527,791.6250746,32.98437811,,,,851.4961388,2402.089549,2221.932833,180.1567162,2402.089549,0,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,,,0.101,224.4152161,2221.932833,2221.932833,0,68.87991781,0,,,280.2437807,0,120.5048257,4,1461.129623,0,0,0,148.4507696
11,1,12,0.1016,0,1,0,1461.129623,,,,0,0,1,2502.176613,2502.176613,0,400.3482581,83.07226356,0,,,385.2182676,2502.176613,2402.089549,100.0870645,2502.176613,0,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.159745061,126.4581957,0.96,824.6094527,791.6250746,32.98437811,,,,851.4961388,2402.089549,2221.932833,180.1567162,2402.089549,0,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,,,0.101,224.4152161,2221.932833,2221.932833,0,68.87991781,0,,,280.2437807,0,120.5048257,4,1461.129623,0,0,0,148.4507696
12,1,13,0.1016,0,1,0,1461.129623,,,,0,0,1,2502.176613,2502.176613,0,400.3482581,83.07226356,0,,,385.2182676,2502.176613,2402.089549,100.0870645,2502.176613,0,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.159745061,126.4581957,0.96,824.6094527,791.6250746,32.98437811,,,,851.4961388,2402.089549,2221.932833,180.1567162,2402.089549,0,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,,,0.101,224.4152161,2221.932833,2221.932833,0,68.87991781,0,,,280.2437807,0,120.5048257,4,1461.129623,0,0,0,148.4507696
13,1,14,0.1016,0,1,0,1461.129686,,,,0,0,1,2502.176684,2502.176684,0,400.3482695,83.07226592,0,,,385.2182823,2502.176684,2402.089617,100.0870674,2502.176684,0,1,0,0,0.160674193,129.3800507,0.96,838.7836514,805.2323053,33.55134605,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.159745061,126.4581957,0.96,824.6094527,791.6250746,32.98437811,,,,851.4961813,2402.089617,2221.932896,180.1567213,2402.089617,0,1,0,0,0.383223201,212.8740771,0.925,600.5224554,555.4832713,45.03918416,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,,,0.101,224.4152225,2221.932896,2221.932896,0,68.87991977,0,,,280.2437886,0,120.5048291,4,1461.129686,0,0,0,148.4507761
14,1,15,0.1016,0,1,0,1461.129668,,,,0,0,1,2502.176684,2502.176684,0,400.3482695,83.07226592,0,,,385.2182823,2502.176684,2402.089617,100.0870674,2502.176684,0,1,0,0,0.160674193,129.3800507,0.96,838.7836514,805.2323053,33.55134605,1,0,0,0.160674188,129.380036,0.96,838.7835803,805.2322371,33.55134321,1,0,0,0.159745061,126.4581957,0.96,824.6094527,791.6250746,32.98437811,,,,851.496163,2402.089617,2221.932896,180.1567213,2402.089617,0,1,0,0,0.383223168,212.8740589,0.925,600.5224554,555.4832713,45.03918416,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,1,,,0.101,224.4152225,2221.932896,2221.932896,0,68.87991977,0,,,280.2437886,0,120.5048291,4,1461.129668,0,0,0,148.4507742
15,1,16,0.1016,0,1,0,726.3292054,,,,0,0,1,1251.088378,1251.088378,0,200.1741404,41.53613414,0,,,188.3734974,1251.088378,1201.044843,50.04353511,1251.088378,0,1,0,0,0.156839088,94.19572352,0.96,625.6128266,600.5883135,25.02451306,1,0,0,0.156843617,94.17777386,0.96,625.4755511,600.4565291,25.01902205,0,0,1,0.271,0,0.96,0,0,0,,,,425.7480936,1201.044843,1110.966479,90.07836319,1201.044843,0,1,0,0,0.383223168,212.8740589,0.925,600.5224554,555.4832713,45.03918416,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,0,0,1,0.094183419,0,0.925,0,0,0,0,0,1,0.094183419,0,0.925,0,0,0,1,,,0.101,112.2076144,1110.966479,1110.966479,0,34.43996086,0,,,140.1218983,0,60.25241627,2,726.3292054,0,0,0,73.79504727
16,1,17,0.1016,0,1,0,726.3290889,,,,0,0,1,1251.088449,1251.088449,0,200.1741518,41.5361365,0,,,188.3735067,1251.088449,1201.044911,50.04353795,1251.088449,0,1,0,0,0.156839086,94.19573281,0.96,625.6128976,600.5883817,25.02451591,1,0,0,0.156843617,94.17777386,0.96,625.4755511,600.4565291,25.01902205,0,0,0,0.271,0,0.96,0,0,0,,,,425.7479678,1201.044911,1110.966479,90.07836319,1201.044843,6.82E-05,1,0,0,0.383223168,212.8740589,0.925,600.5224554,555.4832713,45.03918416,1,0,0,0.383222941,212.8739089,0.925,600.5223872,555.4832081,45.03917904,0,0,0,0.094183419,0,0.925,0,0,0,0,0,0,0.094183419,0,0.925,0,0,0,1,,,0.101,112.2076144,1110.966479,1110.966479,0,34.43996086,0,,,140.1219694,0,60.25244684,2,726.3290889,0,0,0,73.79503543
17,1,18,0.15246,1,1,0,726.3292054,,,,0,0,1,1251.088378,1251.088378,0,200.1741404,41.53613414,0,,,188.3734974,1251.088378,1201.044843,50.04353511,1251.088378,0,1,0,0,0.156839086,94.19573281,0.96,625.6128976,600.5883817,25.02451591,1,0,0,0.156843619,94.17776456,0.96,625.4754801,600.4564608,25.0190192,0,0,0,0.271,0,0.96,0,0,0,,,,425.7480936,1201.044843,1110.966479,90.07836319,1201.044843,0,1,0,0,0.383223168,212.8740589,0.925,600.5224554,555.4832713,45.03918416,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,0,0,0,0.094183419,0,0.925,0,0,0,0,0,0,0.094183419,0,0.925,0,0,0,1,,,0.101,112.2076144,1110.966479,1110.966479,0,34.43996086,0,,,140.1218983,0,60.25241627,2,726.3292054,0,0,0,110.7361507
18,1,19,0.15246,1,0,0,726.3290839,,,,0,0,1,1251.088378,1251.088378,0,200.1741404,41.53613414,0,,,188.3734974,1251.088378,1201.044843,50.04353511,1251.088378,0,1,0,0,0.156839086,94.19573281,0.96,625.6128976,600.5883817,25.02451591,1,0,0,0.156843619,94.17776456,0.96,625.4754801,600.4564608,25.0190192,0,0,0,0.271,0,0.96,0,0,0,,,,425.7479721,1201.044843,1110.966479,90.07836319,1201.044843,0,1,0,0,0.383223168,212.8740589,0.925,600.5224554,555.4832713,45.03918416,1,0,0,0.383222949,212.8739132,0.925,600.5223872,555.4832081,45.03917904,0,0,0,0.094183419,0,0.925,0,0,0,0,0,0,0.094183419,0,0.925,0,0,0,1,,,0.101,112.2076144,1110.966479,1110.966479,0,34.43996086,0,,,140.1218983,0,60.25241627,2,726.3290839,0,0,0,110.7361321
19,1,20,0.15246,1,0,0,726.3292054,,,,0,0,1,1251.088378,1251.088378,0,200.1741404,41.53613414,0,,,188.3734974,1251.088378,1201.044843,50.04353511,1251.088378,0,1,0,0,0.156839086,94.19573281,0.96,625.6128976,600.5883817,25.02451591,1,0,0,0.156843619,94.17776456,0.96,625.4754801,600.4564608,25.0190192,0,0,0,0.271,0,0.96,0,0,0,,,,425.7480936,1201.044843,1110.966479,90.07836319,1201.044843,0,1,0,0,0.383223168,212.8740589,0.925,600.5224554,555.4832713,45.03918416,1,0,0,0.383223168,212.8740347,0.925,600.5223872,555.4832081,45.03917904,0,0,0,0.094183419,0,0.925,0,0,0,0,0,0,0.094183419,0,0.925,0,0,0,1,,,0.101,112.2076144,1110.966479,1110.966479,0,34.43996086,0,,,140.1218983,0,60.25241627,2,726.3292054,0,0,0,110.7361507
