,Day,Time,LMP,peak_hour,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
0,1,1,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,5.91E-12,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,-8.53E-14,93.50697712,3,1143.352119,0,0,0,116.1645752
1,1,2,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,-2.09E-11,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,-1.14E-13,93.50697712,3,1143.352119,0,0,0,116.1645752
2,1,3,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,-9.09E-12,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,-1.42E-13,93.50697712,3,1143.352119,0,0,0,116.1645752
3,1,4,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,6.82E-13,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,5.68E-14,93.50697712,3,1143.352119,0,0,0,116.1645752
4,1,5,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,-3.41E-12,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,5.68E-14,93.50697712,3,1143.352119,0,0,0,116.1645752
5,1,6,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,-3.82E-11,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,-2.84E-14,93.50697712,3,1143.352119,0,0,0,116.1645752
6,1,7,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,-3.64E-12,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,-5.68E-14,93.50697712,3,1143.352119,0,0,0,116.1645752
7,1,8,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,-2.00E-11,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,-1.14E-13,93.50697712,3,1143.352119,0,0,0,116.1645752
8,1,9,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,7.73E-12,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,5.68E-14,93.50697712,3,1143.352119,0,0,0,116.1645752
9,1,10,0.1016,0,0,1143.352119,,,,0,0,1,1941.590057,1941.590057,0,310.654409,64.46078988,0,,,291.2374639,1941.590057,1863.926454,77.66360226,1941.590057,0,1,0,0,0.156036093,98.44870873,0.96,657.2244686,630.9354898,26.28897874,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,1,0,0,0.156358611,96.39437758,0.96,642.182794,616.4954822,25.68731176,,,,677.9773256,1863.926454,1724.13197,139.7944841,1863.926454,1.02E-11,1,0,0,0.393609359,226.499998,0.925,622.1012201,575.4436286,46.65759151,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,1,0,0,0.393037268,225.7386638,0.925,620.9126171,574.3441708,46.56844628,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,174.137329,1724.13197,1724.13197,0,53.44809108,0,,,217.4580863,1.14E-13,93.50697712,3,1143.352119,0,0,0,116.1645752
