,Day,Time,LMP,peak_hour,bypass_pretreatment_flow,power_from_grid,intake.op_mode,intake.startup,intake.shutdown,intake.energy_intensity,intake.power_consumption,intake.recovery,intake.feed_flowrate,intake.product_flowrate,intake.reject_flowrate,intake.feed_cost,intake.chemical_cost,pretreatment.op_mode,pretreatment.startup,pretreatment.shutdown,pretreatment.power_consumption,pretreatment.feed_flowrate,pretreatment.product_flowrate,pretreatment.reject_flowrate,pretreatment.inlet_flowrate,pretreatment.leftover_flow,pretreatment.uf_pumps[1].op_mode,pretreatment.uf_pumps[1].startup,pretreatment.uf_pumps[1].shutdown,pretreatment.uf_pumps[1].energy_intensity,pretreatment.uf_pumps[1].power_consumption,pretreatment.uf_pumps[1].recovery,pretreatment.uf_pumps[1].feed_flowrate,pretreatment.uf_pumps[1].product_flowrate,pretreatment.uf_pumps[1].reject_flowrate,pretreatment.uf_pumps[2].op_mode,pretreatment.uf_pumps[2].startup,pretreatment.uf_pumps[2].shutdown,pretreatment.uf_pumps[2].energy_intensity,pretreatment.uf_pumps[2].power_consumption,pretreatment.uf_pumps[2].recovery,pretreatment.uf_pumps[2].feed_flowrate,pretreatment.uf_pumps[2].product_flowrate,pretreatment.uf_pumps[2].reject_flowrate,pretreatment.uf_pumps[3].op_mode,pretreatment.uf_pumps[3].startup,pretreatment.uf_pumps[3].shutdown,pretreatment.uf_pumps[3].energy_intensity,pretreatment.uf_pumps[3].power_consumption,pretreatment.uf_pumps[3].recovery,pretreatment.uf_pumps[3].feed_flowrate,pretreatment.uf_pumps[3].product_flowrate,pretreatment.uf_pumps[3].reject_flowrate,reverse_osmosis.op_mode,reverse_osmosis.startup,reverse_osmosis.shutdown,reverse_osmosis.power_consumption,reverse_osmosis.feed_flowrate,reverse_osmosis.product_flowrate,reverse_osmosis.reject_flowrate,reverse_osmosis.inlet_flowrate,reverse_osmosis.leftover_flow,reverse_osmosis.ro_skid[1].op_mode,reverse_osmosis.ro_skid[1].startup,reverse_osmosis.ro_skid[1].shutdown,reverse_osmosis.ro_skid[1].energy_intensity,reverse_osmosis.ro_skid[1].power_consumption,reverse_osmosis.ro_skid[1].recovery,reverse_osmosis.ro_skid[1].feed_flowrate,reverse_osmosis.ro_skid[1].product_flowrate,reverse_osmosis.ro_skid[1].reject_flowrate,reverse_osmosis.ro_skid[2].op_mode,reverse_osmosis.ro_skid[2].startup,reverse_osmosis.ro_skid[2].shutdown,reverse_osmosis.ro_skid[2].energy_intensity,reverse_osmosis.ro_skid[2].power_consumption,reverse_osmosis.ro_skid[2].recovery,reverse_osmosis.ro_skid[2].feed_flowrate,reverse_osmosis.ro_skid[2].product_flowrate,reverse_osmosis.ro_skid[2].reject_flowrate,reverse_osmosis.ro_skid[3].op_mode,reverse_osmosis.ro_skid[3].startup,reverse_osmosis.ro_skid[3].shutdown,reverse_osmosis.ro_skid[3].energy_intensity,reverse_osmosis.ro_skid[3].power_consumption,reverse_osmosis.ro_skid[3].recovery,reverse_osmosis.ro_skid[3].feed_flowrate,reverse_osmosis.ro_skid[3].product_flowrate,reverse_osmosis.ro_skid[3].reject_flowrate,reverse_osmosis.ro_skid[4].op_mode,reverse_osmosis.ro_skid[4].startup,reverse_osmosis.ro_skid[4].shutdown,reverse_osmosis.ro_skid[4].energy_intensity,reverse_osmosis.ro_skid[4].power_consumption,reverse_osmosis.ro_skid[4].recovery,reverse_osmosis.ro_skid[4].feed_flowrate,reverse_osmosis.ro_skid[4].product_flowrate,reverse_osmosis.ro_skid[4].reject_flowrate,posttreatment.op_mode,posttreatment.startup,posttreatment.shutdown,posttreatment.energy_intensity,posttreatment.power_consumption,posttreatment.feed_flowrate,posttreatment.product_flowrate,posttreatment.reject_flowrate,posttreatment.chemical_cost,brine_discharge.op_mode,brine_discharge.startup,brine_discharge.shutdown,brine_discharge.feed_flowrate,brine_discharge.power_consumption,brine_discharge.brine_cost,num_skids_online,net_power_consumption,water_revenue,demand_response_revenue,emissions_cost,energy_cost
0,1,1,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
1,1,2,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
2,1,3,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
3,1,4,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
4,1,5,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-2.84E-14,95.08616456,3,1171.08082,0,0,0,137.0867208
5,1,6,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
6,1,7,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
7,1,8,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
8,1,9,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
9,1,10,0.11706,0,0,1171.08082,,,,0,0,1,1974.380493,1974.380493,0,315.9008789,65.54943238,0,,,295.7204813,1974.380493,1895.405274,78.97521974,1974.380493,0,1,0,0,0.156020063,98.57374996,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019705,98.57352385,0.96,658.1268311,631.8017579,26.32507325,1,0,0,0.156019204,98.57320744,0.96,658.1268311,631.8017579,26.32507325,,,,698.2821013,1895.405274,1753.249878,142.1553955,1895.405274,2.27E-13,1,0,0,0.398738627,233.3821864,0.925,632.7580253,585.3011734,47.45685189,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,1,0,0,0.39804823,232.4499574,0.925,631.3236242,583.9743524,47.34927182,0,0,0,0.087248178,0,0.88,0,0,0,1,,,0.101,177.0782377,1753.249878,1753.249878,0,54.35074622,0,,,221.1306153,-1.42E-13,95.08616456,3,1171.08082,0,0,0,137.0867208
